review_id,product_id,review_content,rating,date,helpful_vote,verified_purchase,top_reviewer,title,bought_model,is_anomaly
1874,1,Junk! Already broken a month in. The potted coffee stopped brewing and it only makes colored water. Second Hamilton beach coffee maker I’m sending back.,1,2018-09-12,,True,,Don’t bother,,
1875,1,K-cups can be used.  All you need to do is take a knife and cut an x in the bottom and take the foil off the top.  The  k-cup fits right in and works great.,4,2018-06-07,,True,,The k-cup fits right in and works great.,,
1876,1,So happy with new coffee maker. Arrived in perfect condition. Makes delicious coffee. I like the side cup feature and you can make tea with it also. Keeps coffee hot two hours.,5,2018-03-01,,True,,Enjoying great coffee.,,
1877,1,Great coffee maker! Perfect pot of coffee every time!,5,2018-05-18,,True,,My favorite coffee maker EVER!,,
1878,1,"Wow better than expected ! This is a high class fancy coffee maker for a great price !!! Received it last night , made coffee with It this morning ! Love the single cup feature as well ! Didn't even have to read the manual very easy set up , love it !!",5,2017-03-03,,,,Perfect for great price !,,
1879,1,"I bought this back in June (Not from Amazon) and I love it!<br />I usually use it for a single cup of coffee.<br />I love the permanent filter on the single cup side.<br />It is exactly what I was looking for.<br />My only complaint would be that the single cup filter leaks from the side sometimes, I have not done enough troubleshooting to figure out the issue.<br />Even with that minor blemish I give this product 5 Stars.",5,2013-10-31,,,,Awesome Coffee Maker!,,
1880,1,I've only used the single serve side & it's pretty decent. It brews the coffee quickly but it doesn't seem to stop brewing on its own so you have to watch it & stop it like 30 seconds before it's full. It also drips a bit after & I can't find disposable filters for it.,3,2016-03-06,,,,It's ok,,
1881,1,I bought this less then 1 year ago and it just broke :( this was a gift and it leaked all over my parents counters and floor.  Very dissatisfied with this!,1,2018-11-11,,,,Broke less then a year later,,
1882,1,Awesome coffee maker! We purchased this for my father and it’s perfect. Highly recommend!,5,2018-05-10,,,,Five Stars,,
1883,1,"The machine works well and I really like the idea of it. Unfortunately we were never able to get the plastic taste or smell to go away. My fiancé and I tried cleaning the machine several times. Using k cups worked well, but making a full pot tasted like the chemicals were still there.",2,2015-12-27,,,,"IF you get rid of the chemical taste, it's great",,
1884,1,The single cup side stopped working a couple days after I got it . The coffee maker worked about a month then started pouring water from under the base.,1,2018-01-14,,,,The single cup side stopped working a couple days after ...,,
1885,1,Love this! I use the single serve coffee dispenser every single day. It is so convenient and it makes great coffee!,5,2017-08-07,,,,Love this! I use the single serve coffee dispenser ...,,
1886,1,Makes delicious coffee!!!! Great quality!!! everyone must own it... that's why it's Amazon choice,5,2018-02-17,2.0,,,Great quality!,,
1887,1,"I've only owned this coffee maker for 2 weeks, but so far am loving it. Coffee is very hot like I like it, unlike other expensive maker I had to return because it made lukewarm coffee. The single serve is wonderful, too.  I can grind small amount of beans and make single cup or use for cup of hot tea.  I am very happy with the purchase so far and hope it continues to work for a long time.  I really like the option to have afull pot in a.m. single serve for p.m. with only one machine on counter.",5,2014-08-05,,,,Coffee is very hot like I like it,,
1888,1,"Great coffee maker, on either side. Made good and everything functions great. Love the fact that you can brew a pot full or a single serving.",5,2018-04-17,,True,,Great coffee maker,,
1889,1,This is great. It is easy to use and gives me what I need. I’m thankful for the single cup or full pot all in one,5,2018-11-28,,True,,Very convenient,,
1890,1,"I wasn't expecting much, due to the price, but in comparison to my previous coffee makers, this is by far the best. It works extremely well, and it allows me to do back tonback pots of coffee with no issues.",5,2016-11-29,3.0,True,,"Great product, great price.",,
1891,1,"I love this coffee pot. My husband doesn't drink coffee, so I use the single serve one a lot (also so I don't drink all the coffee). I pre-set it each night and it's ready to go one morning. Wish I had bought it sooner!",5,2016-06-25,,True,,I love this coffee pot,,
1892,1,"I love it! Its perfect for me and my husband. It's like having 2 coffee pots in one at a great price. He likes the big pot side and I like using the single serve side. It makes good and hot coffee. Only drawl back I could see is finding the SENSCO coffee &#34;pods&#34; for the single serve side. I live in a rural area and I could not find them in my local grocery stores( like Marsh, Walmart, Meijer). You can find them here on amazon though (kinda expensive). So being the cheap skate that I am I got the Keurig single serve cups. You just open one up and pour the coffee grounds into the reusable/permanent filter and BOOM you have a single serve cup of coffee!!  On the big pot side I have to say it's a little slow finishing a pot of coffee, but then again I'm comparing it to a Bunn coffee pot I use to have. So really it's not that bad. I would recommend it.",5,2013-12-05,,True,,Great coffee pot!,,
1893,1,"This coffee maker is great. Both the regular coffee maker, and the single cup maker is a great convenience feature.",5,2018-09-17,,True,,Great all around coffeemaker,,
1894,1,"Easy to use and the single cup side is great. The coffee temperature was perfect and didn't have the &#34;burnt&#34; taste some coffee makers have. ***BEWARE*** the brewer DOES NOT COME WITH A TRAVEL MUG! The FAQ's at the bottom of the product page is split 50/50 and I initially only saw the first question which stated it does come with one. However, it doesn't....just for everyone's information.",5,2015-05-31,2.0,True,,Easy to use and the single cup side is great,,
1895,1,"I ordered this about a year ago and it worked well, until recently when the small spring mechanism within the filter basket broke.  After that, it was no longer possible to properly load filters and brew into the large carafe.  Now it can only brew single cup servings using the smaller brew basket.  My wife talked to Hamilton Beach customer service and they offered to send a replacement part, but for a price.  So let me get this straight... the product quality is mediocre and something broke after ~11 months, so now we have to pay extra to keep it working?  Sorry, don't think so!  Maybe if it was 2-3 years old I could see the justification, but after barely 1 year there's no excuse for a broken product except for poor quality.  We have chosen not to spend any more money on this unit, and instead cleaned and brought back into use our Keurig brew system.  We didn't always feel great about using the pods, as it seems wasteful, but after 2 years use the Keurig system is still working like new so there is something to be said for that.  It seems of better quality, and it's easier for single servings.<br /><br />I will generously give this product 3 stars because it did work well for almost a year and made good coffee each day.  But hard to believe it broke so soon and a replacement part is not offered for free.  I could almost go down to 2 stars but we'll leave it at that.",3,2017-08-26,4.0,True,,Was good for about 12 months...,,
1896,1,"Fantastic coffee maker. Easy to fill, and I love the ability to make just one cup when I want. Also, not tied into expensive K-Cups.",5,2018-07-02,,True,,Very Good Coffee,,
1897,1,"I love this coffee maker. You will need coffee filters,but it makes great tasting coffee.",5,2018-11-01,,True,,Great product. Perfect coffee.,,
1898,1,"I am so sick of amazon deleting my reviews. I purchased this a couple years ago in a store, left a glowing review on amazon. (that is no longer here, not that anyone will see this poor one with their new filter) Unfortunately, now whenever I put water in the single serve side it runs out. My last hamilton beach lasted me ten years, unfortunately the pot got broke and I couldn't find a new one (I also didn't care for the giant blue eye). For a replacement I'll get a separate single serve and a new pot for my husband.",2,2017-08-12,,,,Doesn't last,,
1899,1,"Love this! The only thing is it takes a really long time to use the single serve, it does a lot of dripping instead of poring, I don't know if it's because you have to add the water each time and it is heating it as it drips out? I don't know but it seems to take forever, and if you think it's done and it's not it slowly drips all over the place",3,2017-02-16,,,,Like it but takes a really long time to make a single up,,
1900,1,very versatile; you can make a single pot of coffee or hot beverage or a single serving. the single serving can be made in a tall insulated mug with a lid for easy travel while keeping your coffee hot or you can make a single cup of coffee using your own cup. the mug has a rubber grip center letting you keep a firm grip on your coffee without getting your hand too hot. there's also a programmed timer on the unit so it can be set ahead of time to automatically start brewing when desired,5,2015-01-11,,,,the single serving can be made in a tall insulated mug with a lid for easy travel while keeping your coffee hot or you can ...,,
1901,1,"I've h ad two of these Hamilton Beach Coffee makers, one was single serve without the pot.  It stopped working within 2  years, and there was nothing Amazon did about it. This one, I've heard consumers have had to go and do battlewith Hamilton Beach, and found out that it is a common problem, and they DID receive new products.<br /><br />I want to know if the so-called new product has resolved the issue to leakage, no coffee being brewed, etc. This is a clever design if It would work; however, I've had my coffee makers for y ears without any problems, and Hamilton Beach now has a seemingly convenient design but has yet to respond to me in kind.  I am still using a Cory, a Corning ware percolator (electric), my Cold Press pots and others.  Before this, only Mr. Coffee leaked all over the place and/or did not brew coffee.",2,2015-06-19,,,,"Leaking, No Coffee Brewed, and other Miseries",,
